Gebiedsschematisatie Grevelingen Fijn - SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189440#PagCls_189440	cc606f91-33fc-4128-8c12-3edcffb8c9b5	404	Not Found
Gebiedsschematisatie Grevelingen GROF - SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189441#PagCls_189441	4689ffdd-c647-46c4-afe7-d4d09429ee7a	404	Not Found
PGR:MILIEU_GK2012_ContourNacht	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	b558d71f-0328-4cb3-8aa2-f27f4d682f07	 port=80): Read timed out. (read timeout=3)""	))"
NL.IMRO.9926.SV1212PRS-VA01/1	OGC:WMS	http://afnemers.ruimtelijkeplannen.nl/vvvp-wms/NL.IMRO.9926.SV1212PRS-VA01?SERVICE=WMS&REQUEST=GetCapabilities	7e80aa4b-2397-432e-b0d9-a9fd896d1f35	 port=80): Read timed out. (read timeout=3)""	))"
-	dataset	http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb	3edc67c3-0458-415b-be90-57fbc3cf534f	 gaierror(-2	' ''Name or service not known'')))"'
PGR:CHK_Histgeo_VerlatenKerkhoven	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	caa43b8e-6f75-4741-a452-21e5b1ee8ebc	 port=80): Read timed out. (read timeout=3)""	))"
PGR:NATUUR_EVZ_2006	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	459a55bf-fec5-4456-a32c-4c879e6f02d5	 port=80): Read timed out. (read timeout=3)""	))"
-	dataset	http://\\Dattero\kgodata\Geo_Data\Metadata\metadata.gdb	841c3539-e14c-4be4-94fb-9c61ba1bd2c0	 gaierror(-2	' ''Name or service not known'')))"'
Omgevingsvisie Compleet	download	http://geodata2.prvgld.nl/metadata/Treeview/Catalogus_Download.html	987d591e-adab-467d-ac0d-34f9d24fc96c	502	Proxy Error
PGR:LANDBOUW_WAV_PS17sept2008D	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	15675e48-fc75-46a1-a072-0fc0ffc6cd5e	 port=80): Read timed out. (read timeout=3)""	))"
Gebiedsschematisatie Kuststrook FIJN- SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189443#PagCls_189443	65f4d01a-337c-4e54-821d-e9e853b4cc27	404	Not Found
Gebiedsschematisatie Kuststrook GROF- SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189444#PagCls_189444	0b49953f-f06e-408d-b490-f84cb8005df6	404	Not Found
Gebiedsschematisatie Kust zuid 2004 v3 - SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189445#PagCls_189445	41bcd05e-e451-46bf-81a4-697e60b483a0	404	Not Found
Gebiedsschematisatie Kust zuid 2004 v4 - SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189446#PagCls_189446	742fc027-8865-4e3d-9179-4bcee3132189	404	Not Found
NL.IMRO.9926.SV1212PRS-VA01/5	OGC:WMS	http://afnemers.ruimtelijkeplannen.nl/vvvp-wms/NL.IMRO.9926.SV1212PRS-VA01?SERVICE=WMS&REQUEST=GetCapabilities	ff45dad0-220a-4cbe-b3c9-9bbee1527a65	 port=80): Read timed out. (read timeout=3)""	))"
PGR:RECR_Dagattracties	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	9a928979-5bb7-4027-b040-02fa010dd85a	 port=80): Read timed out. (read timeout=3)""	))"
